,cluster,duplicate_num,unique_num
4929,YNR039C,865,147
5450,YOR321W,865,147
5383,YOR254C,865,147
32,YAL034C,865,147
4718,YNL167C,865,147
3161,YJR075W,865,147
1517,YEL063C,865,147
4667,YNL116W,865,147
3524,YKR056W,865,147
2042,YGL205W,865,147
5544,YPL020C,865,147
3413,YKL168C,865,147
342,YBR138C,865,147
5888,YPR083W,864,148
2086,YGL249W,864,148
1883,YGL045W,864,148
419,YBR215W,864,148
700,YDL036C,864,148
1950,YGL113W,864,148
2645,YHR202W,864,148
2842,YIR012W,864,148
3911,YLR272C,864,148
688,YDL024C,864,148
5688,YPL164C,864,148
1769,YFL054C,864,148
2993,YJL127C,864,148
5178,YOR047C,864,148
3567,YKR099W,864,148
250,YBR044C,864,148
3606,YLL034C,864,148
4838,YNL287W,864,148
4335,YMR106C,864,148
509,YCL004W,864,148
726,YDL063C,864,148
3325,YKL079W,864,148
5608,YPL084W,864,148
1601,YER070W,864,148
3581,YLL007C,864,148
1086,YDR176W,864,148
3912,YLR273C,863,149
1855,YGL017W,863,149
764,YDL101C,863,149
4276,YMR043W,863,149
1961,YGL124C,863,149
4627,YNL076W,863,149
1261,YDR351W,863,149
5792,YPL268W,863,149
3778,YLR139C,863,149
4628,YNL077W,863,149
4251,YMR018W,863,149
5091,YOL125W,863,149
1144,YDR234W,863,149
4430,YMR201C,863,149
3106,YJR016C,863,149
4442,YMR213W,863,149
18,YAL020C,863,149
1042,YDR131C,863,149
2968,YJL100W,863,149
5708,YPL184C,863,149
227,YBR021W,863,149
1818,YFR037C,862,150
5685,YPL161C,862,150
5547,YPL023C,862,150
2767,YIL107C,862,150
5378,YOR249C,862,150
1131,YDR221W,862,150
3293,YKL047W,862,150
3258,YKL012W,862,150
2409,YHL016C,862,150
4987,YOL020W,862,150
5359,YOR229W,862,150
5490,YOR361C,862,150
2557,YHR114W,862,150
1029,YDR118W,862,150
4997,YOL030W,862,150
2429,YHL036W,862,150
4421,YMR192W,862,150
1453,YDR544C,862,150
1098,YDR188W,862,150
4504,YMR277W,862,150
3447,YKL204W,861,151
226,YBR020W,861,151
2347,YGR249W,861,151
1865,YGL027C,861,151
1600,YER069W,861,151
5466,YOR337W,861,151
5964,YPR160W,861,151
13,YAL015C,861,151
5983,YPR179C,861,151
2649,YHR206W,861,151
1764,YFL049W,861,151
5107,YOL141W,861,151
4484,YMR257C,861,151
2462,YHR019C,861,151
1626,YER095W,861,151
3686,YLR047C,861,151
5633,YPL109C,861,151
4809,YNL258C,861,151
2169,YGR069W,861,151
3424,YKL179C,861,151
3460,YKL217W,861,151
819,YDL156W,861,151
3584,YLL010C,861,151
3070,YJL204C,861,151
3219,YJR134C,861,151
972,YDR061W,861,151
3756,YLR117C,861,151
4546,YMR319C,861,151
869,YDL206W,861,151
5211,YOR080W,861,151
4617,YNL066W,861,151
1791,YFR009W,861,151
4668,YNL117W,861,151
1847,YGL009C,860,152
4063,YLR425W,860,152
1796,YFR014C,860,152
2563,YHR120W,860,152
2913,YJL045W,860,152
1269,YDR359C,860,152
3028,YJL162C,860,152
464,YBR260C,860,152
2343,YGR245C,860,152
3627,YLL055W,860,152
360,YBR156C,860,152
275,YBR069C,860,152
2971,YJL103C,860,152
3346,YKL100C,860,152
4428,YMR199W,860,152
1332,YDR422C,860,152
5298,YOR168W,860,152
4864,YNL313C,860,152
5338,YOR208W,860,152
1620,YER089C,860,152
993,YDR082W,860,152
4047,YLR409C,860,152
2740,YIL078W,860,152
390,YBR186W,860,152
4670,YNL119W,860,152
4157,YML057W,860,152
4349,YMR120C,860,152
5750,YPL226W,860,152
3683,YLR044C,860,152
4168,YML068W,860,152
2969,YJL101C,859,153
3729,YLR090W,859,153
264,YBR058C,859,153
2943,YJL075C,859,153
5163,YOR032C,859,153
474,YBR270C,859,153
5132,YOR001W,859,153
2534,YHR091C,859,153
3510,YKR042W,859,153
2538,YHR095W,859,153
2141,YGR041W,859,153
1771,YFL056C,859,153
3590,YLL018C,859,153
5684,YPL160W,859,153
1235,YDR325W,859,153
4950,YNR060W,859,153
3641,YLR002C,859,153
2757,YIL097W,859,153
4260,YMR027W,859,153
2166,YGR066C,859,153
938,YDR027C,859,153
1222,YDR312W,859,153
3534,YKR066C,859,153
3615,YLL043W,859,153
2095,YGL258W,859,153
2228,YGR128C,859,153
3232,YJR147W,858,154
1213,YDR303C,858,154
5713,YPL189W,858,154
439,YBR235W,858,154
225,YBR019C,858,154
2413,YHL020C,858,154
689,YDL025C,858,154
154,YBL060W,858,154
247,YBR041W,858,154
4791,YNL240C,858,154
1224,YDR314C,858,154
5030,YOL063C,858,154
1102,YDR192C,858,154
1470,YEL016C,858,154
3719,YLR080W,858,154
4994,YOL027C,858,154
4022,YLR383W,858,154
5824,YPR019W,858,154
3722,YLR083C,858,154
4913,YNR023W,858,154
2885,YJL013C,858,154
3980,YLR341W,858,154
5963,YPR159W,858,154
5153,YOR022C,858,154
4616,YNL065W,858,154
3235,YJR150C,858,154
5813,YPR008W,858,154
5079,YOL113W,858,154
4973,YOL006C,857,155
751,YDL088C,857,155
857,YDL194W,857,155
4366,YMR137C,857,155
5148,YOR017W,857,155
5323,YOR193W,857,155
5826,YPR021C,857,155
1755,YFL039C,857,155
1195,YDR285W,857,155
4418,YMR189W,857,155
1340,YDR430C,857,155
4514,YMR287C,857,155
1115,YDR205W,857,155
3047,YJL181W,857,155
148,YBL054W,857,155
3291,YKL045W,857,155
947,YDR036C,857,155
737,YDL074C,857,155
3537,YKR069W,857,155
2953,YJL085W,856,156
3716,YLR077W,856,156
1110,YDR200C,856,156
4070,YLR432W,856,156
5787,YPL263C,856,156
776,YDL113C,856,156
1773,YFL059W,856,156
1148,YDR238C,856,156
376,YBR172C,856,156
4294,YMR065W,856,156
1099,YDR189W,856,156
4612,YNL061W,856,156
5301,YOR171C,856,156
5464,YOR335C,856,156
866,YDL203C,856,156
2803,YIL144W,856,156
2475,YHR032W,856,156
4535,YMR308C,856,156
1070,YDR160W,856,156
4394,YMR165C,856,156
4581,YNL029C,856,156
336,YBR132C,856,156
705,YDL042C,856,156
5879,YPR074C,855,157
5975,YPR171W,855,157
4290,YMR061W,855,157
5363,YOR233W,855,157
3183,YJR098C,855,157
269,YBR063C,855,157
4389,YMR160W,855,157
5160,YOR029W,855,157
538,YCL040W,855,157
3113,YJR023C,855,157
3251,YKL005C,855,157
2525,YHR082C,855,157
1168,YDR258C,855,157
4297,YMR068W,855,157
2155,YGR055W,855,157
3783,YLR144C,855,157
2354,YGR256W,854,158
3845,YLR206W,854,158
5347,YOR217W,854,158
4441,YMR212C,854,158
5164,YOR033C,854,158
3766,YLR127C,854,158
4277,YMR044W,854,158
5550,YPL026C,854,158
299,YBR094W,854,158
4734,YNL183C,854,158
860,YDL197C,854,158
1585,YER054C,854,158
500,YBR296C,854,158
4107,YML002W,854,158
46,YAL048C,854,158
249,YBR043C,854,158
2784,YIL125W,854,158
2065,YGL228W,854,158
2259,YGR159C,853,159
5337,YOR207C,853,159
335,YBR131W,853,159
1528,YEL074W,853,159
5088,YOL122C,853,159
1974,YGL137W,853,159
4649,YNL098C,853,159
2730,YIL068C,853,159
4304,YMR075W,853,159
5829,YPR024W,853,159
3094,YJR004C,853,159
2338,YGR240C,853,159
174,YBL080C,853,159
2939,YJL071W,853,159
3195,YJR110W,853,159
3131,YJR045C,853,159
5325,YOR195W,853,159
1959,YGL122C,853,159
2103,YGR003W,853,159
925,YDR014W,853,159
1654,YER124C,853,159
5677,YPL153C,852,160
2539,YHR096C,852,160
4666,YNL115C,852,160
2364,YGR266W,852,160
1551,YER020W,852,160
3215,YJR130C,852,160
4672,YNL121C,852,160
4262,YMR029C,852,160
1305,YDR395W,852,160
5746,YPL222W,852,160
4214,YML114C,852,160
4171,YML071C,852,160
5311,YOR181W,852,160
416,YBR212W,852,160
4846,YNL295W,852,160
103,YBL009W,852,160
2546,YHR103W,852,160
3535,YKR067W,852,160
610,YCR045C,852,160
827,YDL164C,852,160
5994,YPR190C,852,160
1536,YER005W,852,160
3828,YLR189C,852,160
3378,YKL132C,851,161
5149,YOR018W,851,161
3557,YKR089C,851,161
488,YBR284W,851,161
5218,YOR087W,851,161
4012,YLR373C,851,161
4849,YNL298W,851,161
4515,YMR288W,851,161
2449,YHR006W,851,161
114,YBL020W,851,161
4807,YNL256W,851,161
4727,YNL176C,851,161
5057,YOL091W,851,161
1417,YDR508C,850,162
1576,YER045C,850,162
2435,YHL042W,850,162
551,YCL054W,850,162
2029,YGL192W,850,162
1756,YFL040W,850,162
1629,YER098W,850,162
1690,YER162C,850,162
1516,YEL062W,850,162
1860,YGL022W,850,162
5150,YOR019W,850,162
4550,YMR323W,850,162
2285,YGR186W,850,162
3526,YKR058W,849,163
2541,YHR098C,849,163
5494,YOR365C,849,163
5114,YOL148C,849,163
2417,YHL024W,849,163
2676,YIL014W,849,163
758,YDL095W,849,163
4401,YMR172W,849,163
960,YDR049W,849,163
2718,YIL056W,849,163
5027,YOL060C,849,163
711,YDL048C,849,163
3571,YKR103W,849,163
945,YDR034C,849,163
785,YDL122W,849,163
3263,YKL017C,849,163
4475,YMR246W,849,163
1744,YFL027C,849,163
2097,YGL260W,849,163
2781,YIL121W,849,163
1394,YDR485C,849,163
2017,YGL180W,849,163
1897,YGL060W,849,163
5385,YOR256C,848,164
2857,YIR027C,848,164
2888,YJL016W,848,164
207,YBR001C,848,164
1820,YFR039C,848,164
2485,YHR042W,848,164
1933,YGL096W,848,164
1834,YFR053C,848,164
5808,YPR003C,848,164
5049,YOL083W,848,164
4823,YNL272C,848,164
862,YDL199C,848,164
3095,YJR005W,848,164
3410,YKL165C,848,164
2288,YGR189C,847,165
2474,YHR031C,847,165
5507,YOR378W,847,165
5895,YPR091C,847,165
3052,YJL186W,847,165
3645,YLR006C,847,165
968,YDR057W,847,165
4434,YMR205C,847,165
769,YDL106C,847,165
5886,YPR081C,847,165
2640,YHR197W,847,165
794,YDL131W,847,165
3662,YLR023C,847,165
4862,YNL311C,847,165
3271,YKL025C,847,165
3023,YJL157C,847,165
2912,YJL044C,847,165
2459,YHR016C,847,165
3034,YJL168C,847,165
244,YBR038W,846,166
4982,YOL015W,846,166
4953,YNR063W,846,166
4624,YNL073W,846,166
3342,YKL096W,846,166
1118,YDR208W,846,166
3504,YKR036C,846,166
564,YCL069W,846,166
1804,YFR022W,846,166
4928,YNR038W,846,166
733,YDL070W,846,166
3969,YLR330W,846,166
5719,YPL195W,846,166
574,YCR008W,846,166
3976,YLR337C,846,166
2458,YHR015W,846,166
4307,YMR078C,846,166
2066,YGL229C,846,166
2100,YGL263W,846,166
2941,YJL073W,846,166
3516,YKR048C,846,166
2755,YIL095W,846,166
4992,YOL025W,846,166
2038,YGL201C,846,166
2894,YJL025W,845,167
5671,YPL147W,845,167
5674,YPL150W,845,167
2319,YGR221C,845,167
20,YAL022C,845,167
2225,YGR125W,845,167
1384,YDR475C,845,167
2621,YHR178W,845,167
2168,YGR068C,845,167
5111,YOL145C,845,167
3586,YLL012W,845,167
2044,YGL207W,845,167
3191,YJR106W,845,167
3846,YLR207W,845,167
4161,YML061C,845,167
2677,YIL015W,845,167
2664,YIL002C,845,167
1474,YEL020C,845,167
367,YBR163W,845,167
2000,YGL163C,845,167
4784,YNL233W,845,167
2768,YIL108W,845,167
3754,YLR115W,845,167
4488,YMR261C,845,167
5700,YPL176C,845,167
1414,YDR505C,845,167
4920,YNR030W,844,168
4821,YNL270C,844,168
1730,YFL013C,844,168
3788,YLR149C,844,168
2950,YJL082W,844,168
5722,YPL198W,844,168
1205,YDR295C,844,168
2425,YHL032C,844,168
5698,YPL174C,844,168
5259,YOR129C,844,168
1673,YER144C,844,168
337,YBR133C,844,168
4752,YNL201C,844,168
5836,YPR031W,844,168
318,YBR114W,844,168
2970,YJL102W,844,168
289,YBR084W,844,168
3318,YKL072W,844,168
5329,YOR199W,844,168
4287,YMR058W,844,168
2902,YJL033W,844,168
2040,YGL203C,843,169
549,YCL051W,843,169
3367,YKL121W,843,169
4677,YNL126W,843,169
155,YBL061C,843,169
145,YBL051C,843,169
2641,YHR198C,843,169
2765,YIL105C,843,169
641,YCR084C,843,169
2053,YGL216W,843,169
2004,YGL167C,843,169
4010,YLR371W,843,169
1484,YEL030W,843,169
5731,YPL207W,843,169
5126,YOL161C,843,169
2322,YGR224W,843,169
543,YCL045C,843,169
1784,YFR002W,843,169
4136,YML031W,843,169
2262,YGR162W,843,169
4561,YNL008C,843,169
4239,YMR006C,843,169
779,YDL116W,842,170
1977,YGL140C,842,170
5109,YOL143C,842,170
3421,YKL176C,842,170
2516,YHR073W,842,170
4652,YNL101W,842,170
2680,YIL018W,842,170
1279,YDR369C,842,170
1762,YFL047W,842,170
4293,YMR064W,842,170
373,YBR169C,842,170
5200,YOR069W,842,170
3432,YKL187C,842,170
161,YBL067C,842,170
4182,YML082W,842,170
554,YCL057W,842,170
2403,YHL010C,842,170
4111,YML006C,842,170
2064,YGL227W,842,170
26,YAL028W,842,170
3777,YLR138W,842,170
5433,YOR304W,842,170
4611,YNL059C,842,170
3274,YKL028W,842,170
5541,YPL017C,842,170
4636,YNL085W,842,170
5979,YPR175W,841,171
1863,YGL025C,841,171
2658,YHR215W,841,171
1888,YGL051W,841,171
623,YCR061W,841,171
2958,YJL090C,841,171
1019,YDR108W,841,171
2967,YJL099W,841,171
5704,YPL180W,841,171
2998,YJL132W,841,171
1758,YFL042C,841,171
2433,YHL040C,841,171
3020,YJL154C,841,171
2779,YIL119C,841,171
5823,YPR018W,841,171
2925,YJL057C,841,171
1548,YER017C,841,171
4333,YMR104C,841,171
3483,YKR015C,841,171
236,YBR030W,841,171
4990,YOL023W,841,171
3109,YJR019C,840,172
2359,YGR261C,840,172
2955,YJL087C,840,172
2294,YGR196C,840,172
5745,YPL221W,840,172
3770,YLR131C,840,172
5271,YOR141C,840,172
4502,YMR275C,840,172
2884,YJL012C,840,172
5042,YOL076W,840,172
4675,YNL124W,840,172
4946,YNR056C,840,172
5605,YPL081W,840,172
4909,YNR019W,840,172
5569,YPL045W,840,172
2592,YHR149C,840,172
5492,YOR363C,840,172
1903,YGL066W,840,172
3633,YLL061W,840,172
5928,YPR124W,840,172
4678,YNL127W,840,172
4942,YNR052C,839,173
5741,YPL217C,839,173
4118,YML013W,839,173
5475,YOR346W,839,173
1546,YER015W,839,173
2432,YHL039W,839,173
525,YCL027W,839,173
2073,YGL236C,839,173
3699,YLR060W,839,173
3558,YKR090W,839,173
4819,YNL268W,839,173
5145,YOR014W,839,173
1201,YDR291W,839,173
4789,YNL238W,839,173
4872,YNL321W,838,174
2194,YGR094W,838,174
2851,YIR021W,838,174
1308,YDR398W,838,174
5212,YOR081C,838,174
5599,YPL075W,838,174
4414,YMR185W,838,174
3600,YLL028W,838,174
5665,YPL141C,838,174
2700,YIL038C,838,174
5174,YOR043W,838,174
4714,YNL163C,838,174
4331,YMR102C,837,175
4801,YNL250W,837,175
3448,YKL205W,837,175
2698,YIL036W,837,175
1289,YDR379W,837,175
4425,YMR196W,837,175
617,YCR052W,837,175
2937,YJL069C,837,175
3436,YKL191W,837,175
5169,YOR038C,837,175
2240,YGR140W,837,175
5649,YPL125W,837,175
3497,YKR029C,837,175
3358,YKL112W,837,175
2250,YGR150C,837,175
5349,YOR219C,837,175
429,YBR225W,836,176
5118,YOL152W,836,176
1010,YDR099W,836,176
4309,YMR080C,836,176
4057,YLR419W,836,176
498,YBR294W,836,176
3630,YLL058W,836,176
1920,YGL083W,836,176
170,YBL076C,836,176
1495,YEL041W,836,176
1722,YFL004W,836,176
1076,YDR166C,836,176
2625,YHR182W,835,177
3554,YKR086W,835,177
4112,YML007W,835,177
118,YBL024W,835,177
1663,YER133W,835,177
5837,YPR032W,835,177
53,YAL058W,835,177
2344,YGR246C,835,177
198,YBL104C,835,177
3674,YLR035C,835,177
541,YCL043C,835,177
4794,YNL243W,835,177
2929,YJL061W,835,177
3308,YKL062W,835,177
1404,YDR495C,834,178
5197,YOR066W,834,178
1030,YDR119W,834,178
648,YCR091W,834,178
191,YBL097W,834,178
38,YAL040C,834,178
902,YDL239C,834,178
3319,YKL073W,834,178
5290,YOR160W,834,178
4744,YNL193W,834,178
2615,YHR172W,834,178
2742,YIL082W,834,178
5707,YPL183C,833,179
2814,YIL155C,833,179
4978,YOL011W,833,179
5056,YOL090W,833,179
2088,YGL251C,833,179
5860,YPR055W,833,179
4863,YNL312W,833,179
3601,YLL029W,833,179
2951,YJL083W,833,179
2257,YGR157W,833,179
5628,YPL104W,833,179
3706,YLR067C,833,179
2200,YGR100W,833,179
3194,YJR109C,833,179
2099,YGL262W,833,179
4444,YMR215W,833,179
5318,YOR188W,832,180
5573,YPL049C,832,180
5302,YOR172W,832,180
5242,YOR112W,832,180
1908,YGL071W,832,180
4599,YNL047C,832,180
2769,YIL109C,832,180
1117,YDR207C,832,180
2751,YIL091C,832,180
1149,YDR239C,832,180
2177,YGR077C,832,180
3760,YLR121C,832,180
2464,YHR021C,832,180
1757,YFL041W,832,180
4901,YNR011C,832,180
4787,YNL236W,832,180
3392,YKL146W,832,180
3569,YKR101W,832,180
2962,YJL094C,832,180
480,YBR276C,832,180
4144,YML042W,832,180
2858,YIR028W,832,180
3566,YKR098C,832,180
877,YDL214C,831,181
890,YDL227C,831,181
3310,YKL064W,831,181
5939,YPR135W,831,181
3132,YJR046W,831,181
5551,YPL027W,831,181
4633,YNL082W,831,181
5246,YOR116C,831,181
2412,YHL019C,831,181
963,YDR052C,831,181
2171,YGR071C,831,181
5553,YPL029W,831,181
2371,YGR274C,831,181
1931,YGL094C,831,181
5189,YOR058C,831,181
5772,YPL248C,831,181
1571,YER040W,831,181
2737,YIL075C,830,182
980,YDR069C,830,182
1161,YDR251W,830,182
2443,YHL050C,830,182
45,YAL047C,830,182
1687,YER158C,830,182
5425,YOR296W,830,182
1416,YDR507C,830,182
5613,YPL089C,830,182
3957,YLR318W,830,182
939,YDR028C,830,182
3507,YKR039W,830,182
1854,YGL016W,830,182
1123,YDR213W,830,182
3064,YJL198W,830,182
2759,YIL099W,830,182
21,YAL023C,830,182
2098,YGL261C,830,182
1465,YEL011W,830,182
3433,YKL188C,830,182
14,YAL016W,830,182
5650,YPL126W,829,183
812,YDL149W,829,183
2296,YGR198W,829,183
3495,YKR027W,829,183
433,YBR229C,829,183
4176,YML076C,829,183
801,YDL138W,829,183
845,YDL182W,829,183
1643,YER113C,829,183
3403,YKL157W,829,183
4593,YNL041C,829,183
280,YBR074W,829,183
303,YBR098W,829,183
3731,YLR092W,829,183
3204,YJR119C,829,183
3598,YLL026W,828,184
1245,YDR335W,828,184
5166,YOR035C,828,184
1553,YER022W,828,184
2780,YIL120W,828,184
3949,YLR310C,828,184
1970,YGL133W,828,184
3816,YLR177W,828,184
4225,YML125C,828,184
1020,YDR109C,828,184
5268,YOR138C,828,184
2278,YGR178C,828,184
3228,YJR143C,828,184
1686,YER157W,827,185
5996,YPR192W,827,185
407,YBR203W,827,185
780,YDL117W,827,185
2422,YHL029C,827,185
2348,YGR250C,827,185
3512,YKR044W,827,185
2957,YJL089W,827,185
3917,YLR278C,827,185
583,YCR017C,827,185
3268,YKL022C,827,185
592,YCR026C,827,185
2287,YGR188C,827,185
3477,YKR009C,827,185
105,YBL011W,827,185
4818,YNL267W,827,185
5136,YOR005C,826,186
645,YCR088W,826,186
2604,YHR161C,826,186
2708,YIL046W,826,186
4252,YMR019W,826,186
3105,YJR015W,826,186
4772,YNL221C,826,186
5024,YOL057W,826,186
1697,YER169W,826,186
1142,YDR232W,826,186
199,YBL105C,826,186
1988,YGL151W,826,186
3944,YLR305C,826,186
996,YDR085C,826,186
3280,YKL034W,826,186
2490,YHR047C,825,187
4241,YMR008C,825,187
5521,YOR392W,825,187
5500,YOR371C,825,187
992,YDR081C,825,187
988,YDR077W,825,187
4283,YMR054W,825,187
2710,YIL048W,825,187
4959,YNR069C,825,187
1607,YER076C,825,187
2915,YJL047C,825,187
5322,YOR192C,825,187
923,YDR012W,825,187
1193,YDR283C,825,187
4460,YMR231W,825,187
3603,YLL031C,824,188
5773,YPL249C,824,188
2078,YGL241W,824,188
5207,YOR076C,824,188
3275,YKL029C,824,188
108,YBL014C,824,188
4280,YMR049C,824,188
60,YAL065C,824,188
4193,YML093W,824,188
983,YDR072C,824,188
2810,YIL151C,824,188
306,YBR102C,824,188
5238,YOR108W,824,188
4023,YLR384C,823,189
3418,YKL173W,823,189
1812,YFR031C,823,189
985,YDR074W,823,189
595,YCR030C,823,189
883,YDL220C,823,189
3487,YKR019C,823,189
903,YDL240W,822,190
2679,YIL017C,822,190
265,YBR059C,822,190
719,YDL056W,822,190
3128,YJR042W,822,190
4392,YMR163C,822,190
1559,YER028C,822,190
4372,YMR143W,822,190
3164,YJR078W,822,190
1319,YDR409W,822,190
1317,YDR407C,822,190
2889,YJL019W,822,190
4074,YLR436C,822,190
3547,YKR079C,822,190
2410,YHL017W,822,190
2560,YHR117W,822,190
4737,YNL186W,822,190
4743,YNL192W,822,190
29,YAL031C,822,190
2234,YGR134W,822,190
1993,YGL156W,822,190
524,YCL025C,822,190
5989,YPR185W,822,190
526,YCL028W,822,190
2648,YHR205W,822,190
5894,YPR089W,821,191
4295,YMR066W,821,191
1014,YDR103W,821,191
3489,YKR021W,821,191
56,YAL061W,821,191
1859,YGL021W,821,191
2787,YIL128W,821,191
160,YBL066C,820,192
1940,YGL103W,820,192
3768,YLR129W,820,192
5165,YOR034C,820,192
3261,YKL015W,820,192
2919,YJL051W,820,192
5797,YPL273W,820,192
1619,YER088C,820,192
2717,YIL055C,820,192
3338,YKL092C,820,192
116,YBL022C,820,192
5908,YPR104C,820,192
4986,YOL019W,820,192
5693,YPL169C,820,192
39,YAL041W,820,192
1180,YDR270W,820,192
2230,YGR130C,820,192
4880,YNL329C,820,192
5478,YOR349W,819,193
2837,YIR007W,819,193
4354,YMR125W,819,193
3453,YKL210W,819,193
858,YDL195W,819,193
202,YBL108W,819,193
5179,YOR048C,819,193
817,YDL154W,819,193
2471,YHR028C,819,193
2385,YGR288W,818,194
213,YBR007C,818,194
4134,YML029W,818,194
894,YDL231C,818,194
4808,YNL257C,818,194
3959,YLR320W,818,194
1721,YFL003C,818,194
946,YDR035W,818,194
1866,YGL028C,818,194
4601,YNL049C,818,194
2799,YIL140W,818,194
4984,YOL017W,818,194
1572,YER041W,818,194
2562,YHR119W,818,194
5003,YOL036W,818,194
3329,YKL083W,817,195
2667,YIL005W,817,195
1519,YEL065W,817,195
1640,YER110C,817,195
3640,YLR001C,817,195
4683,YNL132W,817,195
4629,YNL078W,817,195
179,YBL085W,817,195
2431,YHL038C,817,195
2597,YHR154W,817,195
917,YDR006C,817,195
2752,YIL092W,816,196
5560,YPL036W,816,196
3579,YLL005C,816,196
5202,YOR071C,816,196
2930,YJL062W,816,196
613,YCR048W,816,196
3042,YJL176C,816,196
3492,YKR024C,816,196
3486,YKR018C,816,196
5815,YPR010C,816,196
4988,YOL021C,816,196
1532,YER001W,816,196
1512,YEL058W,816,196
3550,YKR082W,816,196
772,YDL109C,816,196
5517,YOR388C,815,197
830,YDL167C,815,197
2478,YHR035W,815,197
4567,YNL014W,815,197
2470,YHR027C,815,197
3708,YLR069C,815,197
4125,YML020W,815,197
756,YDL093W,815,197
3886,YLR247C,815,197
5477,YOR348C,815,197
4358,YMR129W,815,197
1712,YER184C,815,197
2918,YJL050W,814,198
2187,YGR087C,814,198
2924,YJL056C,814,198
3464,YKL221W,814,198
4937,YNR047W,814,198
5909,YPR105C,814,198
4204,YML104C,814,198
2989,YJL123C,814,198
1886,YGL049C,814,198
5050,YOL084W,814,198
4211,YML111W,814,198
261,YBR055C,814,198
4531,YMR304W,814,198
3217,YJR132W,813,199
3063,YJL197W,813,199
1203,YDR293C,813,199
602,YCR037C,813,199
5519,YOR390W,813,199
2520,YHR077C,813,199
4175,YML075C,813,199
214,YBR008C,813,199
503,YBR299W,813,199
4655,YNL104C,813,199
5041,YOL075C,813,199
765,YDL102W,813,199
5834,YPR029C,813,199
2647,YHR204W,813,199
4619,YNL068C,812,200
3416,YKL171W,812,200
5420,YOR291W,812,200
1728,YFL011W,812,200
284,YBR079C,812,200
255,YBR049C,812,200
4318,YMR089C,812,200
178,YBL084C,812,200
2833,YIR003W,812,200
3007,YJL141C,812,200
528,YCL030C,812,200
2728,YIL066C,812,200
4263,YMR030W,812,200
41,YAL043C,812,200
1211,YDR301W,811,201
1910,YGL073W,811,201
2189,YGR089W,811,201
1797,YFR015C,811,201
3626,YLL054C,811,201
286,YBR081C,811,201
5582,YPL058C,811,201
1587,YER056C,811,201
928,YDR017C,811,201
1695,YER167W,811,201
5243,YOR113W,811,201
703,YDL040C,811,201
1578,YER047C,811,201
4165,YML065W,811,201
4597,YNL045W,811,201
2336,YGR238C,811,201
136,YBL042C,811,201
11,YAL013W,810,202
1033,YDR122W,810,202
4967,YNR077C,810,202
4060,YLR422W,810,202
5520,YOR391C,810,202
5292,YOR162C,810,202
3725,YLR086W,810,202
2420,YHL027W,810,202
740,YDL077C,809,203
878,YDL215C,809,203
4493,YMR266W,809,203
1704,YER176W,809,203
2438,YHL045W,809,203
5926,YPR122W,809,203
5901,YPR097W,809,203
1485,YEL031W,809,203
5308,YOR178C,808,204
5239,YOR109W,808,204
2356,YGR258C,808,204
4669,YNL118C,808,204
4445,YMR216C,808,204
1692,YER164W,808,204
4338,YMR109W,807,205
1676,YER147C,807,205
3478,YKR010C,807,205
2096,YGL259W,807,205
1659,YER129W,807,205
5257,YOR127W,807,205
2699,YIL037C,807,205
2270,YGR170W,807,205
3031,YJL165C,807,205
3591,YLL019C,807,205
5532,YPL008W,807,205
3462,YKL219W,806,206
3604,YLL032C,806,206
5546,YPL022W,806,206
1930,YGL093W,806,206
5543,YPL019C,806,206
5055,YOL089C,806,206
1000,YDR089W,806,206
808,YDL145C,806,206
1795,YFR013W,806,206
2938,YJL070C,806,206
3577,YLL003W,806,206
5916,YPR112C,806,206
2302,YGR204W,805,207
1220,YDR310C,805,207
2316,YGR218W,805,207
4824,YNL273W,805,207
557,YCL061C,805,207
2671,YIL009W,805,207
2331,YGR233C,805,207
200,YBL106C,805,207
1116,YDR206W,805,207
3240,YJR156C,805,207
736,YDL073W,805,207
2522,YHR079C,805,207
3735,YLR096W,805,207
1644,YER114C,805,207
620,YCR057C,804,208
5629,YPL105C,804,208
2216,YGR116W,804,208
5142,YOR011W,804,208
695,YDL031W,804,208
49,YAL053W,804,208
4249,YMR016C,804,208
2796,YIL137C,804,208
4265,YMR032W,803,209
5274,YOR144C,803,209
4674,YNL123W,803,209
1039,YDR128W,803,209
1811,YFR030W,803,209
3053,YJL187C,803,209
3895,YLR256W,802,210
5470,YOR341W,802,210
2806,YIL147C,802,210
3711,YLR072W,802,210
175,YBL081W,801,211
223,YBR017C,801,211
2735,YIL073C,801,211
206,YBL113C,801,211
4639,YNL088W,801,211
298,YBR093C,801,211
5556,YPL032C,801,211
1244,YDR334W,801,211
5001,YOL034W,801,211
1861,YGL023C,801,211
157,YBL063W,801,211
5634,YPL110C,801,211
1461,YEL007W,800,212
534,YCL036W,800,212
4391,YMR162C,800,212
4476,YMR247C,800,212
4209,YML109W,800,212
4199,YML099C,800,212
3734,YLR095C,800,212
2190,YGR090W,800,212
2785,YIL126W,800,212
9,YAL011W,800,212
4245,YMR012W,800,212
2869,YIR039C,800,212
283,YBR078W,800,212
3355,YKL109W,800,212
2966,YJL098W,799,213
1353,YDR443C,799,213
2898,YJL029C,799,213
5968,YPR164W,799,213
1374,YDR464W,799,213
5549,YPL025C,799,213
5012,YOL045W,799,213
4676,YNL125C,799,213
4282,YMR053C,799,213
2629,YHR186C,798,214
