panID	linked_unqiue_rxn
Eremothecium_sinecaudum@Seq_795	1
Spathaspora_girioi@Seq_1814	1
Spathaspora_girioi@Seq_4891	1
Spathaspora_girioi@Seq_5060	1
yHAB136_Kazachstania_bromeliacearum@Seq_1574	1
yHAB136_Kazachstania_bromeliacearum@Seq_1663	1
yHAB136_Kazachstania_bromeliacearum@Seq_3591	1
yHMPu5000026145_Ambrosiozyma_vanderkliftii@Seq_1058	1
yHMPu5000026145_Ambrosiozyma_vanderkliftii@Seq_1743	1
yHMPu5000026145_Ambrosiozyma_vanderkliftii@Seq_2073	1
yHMPu5000026145_Ambrosiozyma_vanderkliftii@Seq_2297	1
yHMPu5000026145_Ambrosiozyma_vanderkliftii@Seq_2304	1
yHMPu5000026145_Ambrosiozyma_vanderkliftii@Seq_2641	1
yHMPu5000026145_Ambrosiozyma_vanderkliftii@Seq_282	1
yHMPu5000026145_Ambrosiozyma_vanderkliftii@Seq_3527	1
yHMPu5000026145_Ambrosiozyma_vanderkliftii@Seq_43	1
yHMPu5000026145_Ambrosiozyma_vanderkliftii@Seq_438	1
yHMPu5000026145_Ambrosiozyma_vanderkliftii@Seq_610	1
yHMPu5000026145_Ambrosiozyma_vanderkliftii@Seq_713	1
yHMPu5000034614_Saturnispora_silvae@Seq_1649	1
yHMPu5000034631_Martiniozyma_abiesophila@Seq_6996	1
yHMPu5000034631_Martiniozyma_abiesophila@Seq_9324	1
yHMPu5000034635_Nadsonia_fulvescens@Seq_1812	1
yHMPu5000034635_Nadsonia_fulvescens@Seq_2745	1
yHMPu5000034635_Nadsonia_fulvescens@Seq_4348	1
yHMPu5000034635_Nadsonia_fulvescens@Seq_4467	1
yHMPu5000034635_Nadsonia_fulvescens@Seq_5468	1
yHMPu5000034635_Nadsonia_fulvescens@Seq_6316	1
yHMPu5000034635_Nadsonia_fulvescens@Seq_840	1
yHMPu5000034635_Nadsonia_fulvescens@Seq_896	1
yHMPu5000034635_Nadsonia_fulvescens@Seq_953	1
yHMPu5000034665_Kodamaea_laetipori@Seq_4147	1
yHMPu5000034946_Ambrosiozyma_oregonensis@Seq_515	1
yHMPu5000034947_Ambrosiozyma_philentoma@Seq_6097	1
yHMPu5000035243_Zygoascus_meyerae@Seq_2979	1
yHMPu5000035268_Wickerhamomyces_hampshirensis@Seq_433	1
yHMPu5000035286_Candida_azyma@Seq_3213	1
yHMPu5000035674_Kregervanrija_delftensis@Seq_2472	1
yHMPu5000041678_Debaryomyces_prosopidis@Seq_2261	1
yHMPu5000041818_Magnusiomyces_tetrasperma@Seq_4144	1
Metschnikowia_matae@Seq_6346	1
yHAB155_Kazachstania_spencerorum@Seq_6217	1
yHMPu5000034607_Saccharomycopsis_capsularis@Seq_5414	1
Metschnikowia_cerradonensis@Seq_2958	1
Metschnikowia_hamakuensis@Seq_3877	1
Metschnikowia_hamakuensis@Seq_490	1
yHAB155_Kazachstania_spencerorum@Seq_6211	1
yHMPu5000034950_Citeromyces_hawaiiensis@Seq_164	1
yHMPu5000034950_Citeromyces_hawaiiensis@Seq_5607	1
yHMPu5000034952_Citeromyces_siamensis@Seq_10079	1
Metschnikowia_hawaiiensis@Seq_4436	1
yHMPu5000034946_Ambrosiozyma_oregonensis@Seq_6508	1
Lachancea_waltii@Seq_3263	1
yHMPu5000034646_Wickerhamiella_cacticola@Seq_2625	1
yHMPu5000034952_Citeromyces_siamensis@Seq_5714	1
yHMPu5000034631_Martiniozyma_abiesophila@Seq_9015	2
yHMPu5000034952_Citeromyces_siamensis@Seq_4010	2
Hanseniaspora_valbyensis@Seq_4489	1
yHAB155_Kazachstania_spencerorum@Seq_1940	1
yHMPu5000034749_Lipomyces_mesembrius@Seq_4359	1
Spathaspora_girioi@Seq_3366	4
Spathaspora_girioi@Seq_4921	4
Spathaspora_girioi@Seq_5482	4
yHMPu5000034631_Martiniozyma_abiesophila@Seq_9928	4
yHMPu5000034892_Ogataea_pilisensis@Seq_1650	4
yHMPu5000034952_Citeromyces_siamensis@Seq_1333	4
yHMPu5000034952_Citeromyces_siamensis@Seq_6064	4
yHMPu5000035286_Candida_azyma@Seq_3183	4
yHAB153_Kazachstania_rosinii@Seq_1716	2
yHAB155_Kazachstania_spencerorum@Seq_1135	2
yHAB155_Kazachstania_spencerorum@Seq_5452	1
yHAB158_Kazachstania_viticola@Seq_5167	1
yHMPu5000035335_Candida_blattae@Seq_4359	1
yHMPu5000035674_Kregervanrija_delftensis@Seq_3317	1
Stagonospora_nodorum@Seq_10840	1
yHMPu5000035675_Kregervanrija_fluxuum@Seq_2132	1
yHAB160_Kazachstania_kunashirensis@Seq_2453	1
yHMPu5000034952_Citeromyces_siamensis@Seq_3004	1
Metschnikowia_ipomoeae@Seq_3027	1
yHAB159_Kazachstania_solicola@Seq_2359	1
Vanderwaltozyma_polyspora@Seq_369	15
yHAB159_Kazachstania_solicola@Seq_1367	15
yHAB159_Kazachstania_solicola@Seq_3762	15
yHMPu5000034946_Ambrosiozyma_oregonensis@Seq_2469	15
yHAB158_Kazachstania_viticola@Seq_630	1
yHMPu5000034637_Ogataea_populiabae@Seq_1925	1
yHMPu5000034655_Botryozyma_nematodophila@Seq_7467	1
yHMPu5000035032_Candida_gatunensis@Seq_1145	1
yHMPu5000034952_Citeromyces_siamensis@Seq_11989	1
yHMPu5000034952_Citeromyces_siamensis@Seq_4645	1
Lachancea_waltii@Seq_3717	1
Lachancea_waltii@Seq_4666	1
Metschnikowia_matae_maris@Seq_6856	1
Metschnikowia_similis@Seq_4614	1
yHAB166_Kazachstania_yakushimaensis@Seq_5109	1
yHMPu5000034673_Blastobotrys_nivea@Seq_5345	1
yHMPu5000035261_Candida_ponderosae@Seq_1027	1
yHMPu5000035274_Wickerhamomyces_alni@Seq_4787	1
yHMPu5000035675_Kregervanrija_fluxuum@Seq_1711	1
Metschnikowia_bowlesiae@Seq_5655	2
Metschnikowia_continentalis@Seq_3326	2
Metschnikowia_hawaiiensis@Seq_4749	2
Metschnikowia_ipomoeae@Seq_1813	2
Metschnikowia_lockheadii@Seq_1085	2
Metschnikowia_matae@Seq_905	2
Spathaspora_girioi@Seq_6689	2
yHAB155_Kazachstania_spencerorum@Seq_2854	2
yHAB155_Kazachstania_spencerorum@Seq_871	2
yHAB160_Kazachstania_kunashirensis@Seq_2880	2
yHMPu5000034655_Botryozyma_nematodophila@Seq_4494	2
yHMPu5000034673_Blastobotrys_nivea@Seq_9181	2
yHMPu5000034761_Lipomyces_lipofer@Seq_1913	2
yHMPu5000035244_Candida_incommunis@Seq_2638	2
yHMPu5000035261_Candida_ponderosae@Seq_3773	2
yHMPu5000035325_Cyberlindnera_petersonii@Seq_1501	2
yHMPu5000035325_Cyberlindnera_petersonii@Seq_2375	2
yHMPu5000035325_Cyberlindnera_petersonii@Seq_824	2
yHMPu5000035335_Candida_blattae@Seq_4707	2
Lachancea_waltii@Seq_660	3
yHAB134_Kazachstania_turicensis@Seq_266	1
yHAB159_Kazachstania_solicola@Seq_163	1
yHMPu5000034952_Citeromyces_siamensis@Seq_3116	1
yHMPu5000034952_Citeromyces_siamensis@Seq_8509	1
yHAB134_Kazachstania_turicensis@Seq_3743	3
yHAB155_Kazachstania_spencerorum@Seq_3266	3
yHAB155_Kazachstania_spencerorum@Seq_4090	3
yHAB160_Kazachstania_kunashirensis@Seq_696	3
yHMPu5000034655_Botryozyma_nematodophila@Seq_4255	3
yHMPu5000034952_Citeromyces_siamensis@Seq_4415	3
yHMPu5000035252_Yamadazyma_nakazawae@Seq_5067	3
yHMPu5000035252_Yamadazyma_nakazawae@Seq_5080	3
yHMPu5000035261_Candida_ponderosae@Seq_3246	3
yHMPu5000035268_Wickerhamomyces_hampshirensis@Seq_4157	3
yHMPu5000035301_Pichia_terricola@Seq_4299	3
Vanderwaltozyma_polyspora@Seq_1517	1
yHAB155_Kazachstania_spencerorum@Seq_5190	1
yHAB155_Kazachstania_spencerorum@Seq_5619	1
yHMPu5000026137_Ambrosiozyma_ambrosiae@Seq_3310	1
yHMPu5000034952_Citeromyces_siamensis@Seq_10981	1
yHAB155_Kazachstania_spencerorum@Seq_5189	1
yHAB166_Kazachstania_yakushimaensis@Seq_3305	1
yHMPu5000035044_Barnettozyma_californica@Seq_1720	1
Hanseniaspora_valbyensis@Seq_1616	1
Hanseniaspora_valbyensis@Seq_2523	1
yHAB155_Kazachstania_spencerorum@Seq_2300	1
yHMPu5000035271_Wickerhamomyces_bovis@Seq_3566	1
yHMPu5000034952_Citeromyces_siamensis@Seq_286	1
yHMPu5000035261_Candida_ponderosae@Seq_3137	1
Metschnikowia_hamakuensis@Seq_3531	1
yHMPu5000035244_Candida_incommunis@Seq_1507	1
yHMPu5000035268_Wickerhamomyces_hampshirensis@Seq_204	1
Saccharomyces_uvarum@Seq_1296	31
Saccharomyces_uvarum@Seq_4788	31
yHAB153_Kazachstania_rosinii@Seq_542	31
yHAB155_Kazachstania_spencerorum@Seq_3645	31
yHAB155_Kazachstania_spencerorum@Seq_6375	31
yHMPu5000034963_Hanseniaspora_clermontiae@Seq_211	31
yHMPu5000034963_Hanseniaspora_clermontiae@Seq_2782	31
yHMPu5000034963_Hanseniaspora_clermontiae@Seq_3232	31
yHMPu5000034963_Hanseniaspora_clermontiae@Seq_876	31
yHMPu5000035665_Middelhovenomyces_tepae@Seq_4109	31
yHMPu5000035665_Middelhovenomyces_tepae@Seq_4614	4
yHMPu5000035665_Middelhovenomyces_tepae@Seq_984	31
Saccharomyces_eubayanus@Seq_4159	3
yHAB159_Kazachstania_solicola@Seq_5865	3
yHMPu5000034952_Citeromyces_siamensis@Seq_1637	3
yHMPu5000035675_Kregervanrija_fluxuum@Seq_752	3
Saccharomyces_arboricola@Seq_704	3
Lachancea_waltii@Seq_1230	6
Zygosaccharomyces_rouxii@Seq_4495	2
yHAB155_Kazachstania_spencerorum@Seq_3270	2
yHMPu5000026274_Komagataella_populi@Seq_2689	2
Pachysolen_tannophilus@Seq_507	1
Naumovozyma_dairenensis@Seq_3748	2
yHAB155_Kazachstania_spencerorum@Seq_371	2
yHMPu5000034952_Citeromyces_siamensis@Seq_8217	2
Metschnikowia_hamakuensis@Seq_1044	1
Metschnikowia_hawaiiensis@Seq_3177	3
yHAB155_Kazachstania_spencerorum@Seq_4069	3
yHMPu5000034631_Martiniozyma_abiesophila@Seq_8487	3
yHMPu5000034974_Deakozyma_indianensis@Seq_4573	3
yHMPu5000035261_Candida_ponderosae@Seq_1902	3
yHMPu5000035261_Candida_ponderosae@Seq_6848	3
yHMPu5000035696_Hanseniaspora_singularis@Seq_1876	3
Metschnikowia_santaceciliae@Seq_5843	1
yHAB134_Kazachstania_turicensis@Seq_2342	6
yHAB158_Kazachstania_viticola@Seq_5305	6
yHAB166_Kazachstania_yakushimaensis@Seq_248	6
yHMPu5000034952_Citeromyces_siamensis@Seq_4262	6
yHMPu5000034967_Candida_freyschussii@Seq_2194	6
yHMPu5000034998_Cephaloascus_albidus@Seq_208	6
yHMPu5000035018_Candida_canberraensis@Seq_585	6
yHAB159_Kazachstania_solicola@Seq_4529	1
yHMPu5000035261_Candida_ponderosae@Seq_1460	1
Candida_tropicalis@Seq_5028	1
Nakaseomyces_nivariensis@Seq_4444	1
yHAB159_Kazachstania_solicola@Seq_5991	1
yHMPu5000035261_Candida_ponderosae@Seq_4770	1
Saccharomyces_eubayanus@Seq_3892	1
yHMPu5000034604_Sporopachydermia_lactativora@Seq_3827	1
Metschnikowia_hawaiiensis@Seq_1044	1
yHMPu5000034967_Candida_freyschussii@Seq_5077	1
yHMPu5000034967_Candida_freyschussii@Seq_836	1
yHMPu5000035674_Kregervanrija_delftensis@Seq_1996	1
yHMPu5000035675_Kregervanrija_fluxuum@Seq_3783	1
yHMPu5000035703_Cyberlindnera_americana@Seq_1499	1
yHMPu5000035703_Cyberlindnera_americana@Seq_3081	1
yHAB155_Kazachstania_spencerorum@Seq_1952	2
yHMPu5000041713_Debaryomyces_maramus@Seq_2539	2
Metschnikowia_ipomoeae@Seq_4978	1
Spathaspora_girioi@Seq_1795	1
yHAB133_Kazachstania_unispora@Seq_1640	1
yHAB154_Kazachstania_transvaalensis@Seq_4169	1
yHAB166_Kazachstania_yakushimaensis@Seq_5411	1
yHMPu5000026142_Citeromyces_matritensis@Seq_4904	1
yHMPu5000026142_Citeromyces_matritensis@Seq_979	1
yHMPu5000026256_Zygotorulaspora_mrakii@Seq_4526	1
yHMPu5000034635_Nadsonia_fulvescens@Seq_3323	1
yHMPu5000034635_Nadsonia_fulvescens@Seq_3570	1
yHMPu5000034635_Nadsonia_fulvescens@Seq_3738	1
yHMPu5000034635_Nadsonia_fulvescens@Seq_4448	1
yHMPu5000034635_Nadsonia_fulvescens@Seq_5122	1
yHMPu5000034635_Nadsonia_fulvescens@Seq_6157	1
yHMPu5000034635_Nadsonia_fulvescens@Seq_6537	1
yHMPu5000034635_Nadsonia_fulvescens@Seq_6572	1
yHMPu5000034635_Nadsonia_fulvescens@Seq_6841	1
yHMPu5000034635_Nadsonia_fulvescens@Seq_951	1
yHMPu5000034655_Botryozyma_nematodophila@Seq_5429	1
yHMPu5000034950_Citeromyces_hawaiiensis@Seq_4687	1
yHMPu5000034963_Hanseniaspora_clermontiae@Seq_138	1
yHMPu5000035667_Kurtzmaniella_cleridarum@Seq_1528	1
yHMPu5000035675_Kregervanrija_fluxuum@Seq_2349	1
yHMPu5000041829_Debaryomyces_fabryi@Seq_4623	1
Lachancea_waltii@Seq_3660	8
Lachancea_waltii@Seq_4972	8
yHMPu5000034952_Citeromyces_siamensis@Seq_886	8
Geotrichum_candidum@Seq_3508	1
Lachancea_lanzarotensis@Seq_1059	1
Metschnikowia_borealis@Seq_4958	1
Metschnikowia_bowlesiae@Seq_1872	1
Metschnikowia_continentalis@Seq_3965	1
Metschnikowia_hamakuensis@Seq_5154	1
Metschnikowia_hawaiiensis@Seq_3386	1
Metschnikowia_hawaiiensis@Seq_877	1
Metschnikowia_ipomoeae@Seq_3263	1
Metschnikowia_proteae@Seq_4570	1
Saccharomyces_eubayanus@Seq_2623	1
Saccharomyces_mikatae@Seq_3008	1
yHAB155_Kazachstania_spencerorum@Seq_5151	1
yHAB166_Kazachstania_yakushimaensis@Seq_1649	1
yHMPu5000034610_Saturnispora_hagleri@Seq_2561	1
yHMPu5000034610_Saturnispora_hagleri@Seq_504	1
yHMPu5000034612_Saturnispora_saitoi@Seq_2505	1
yHMPu5000034613_Saturnispora_serradocipensis@Seq_1992	1
yHMPu5000034631_Martiniozyma_abiesophila@Seq_11754	1
yHMPu5000034631_Martiniozyma_abiesophila@Seq_5709	1
yHMPu5000034673_Blastobotrys_nivea@Seq_791	1
yHMPu5000034952_Citeromyces_siamensis@Seq_8777	1
yHMPu5000035261_Candida_ponderosae@Seq_4112	1
yHMPu5000035662_Meyerozyma_caribbica@Seq_559	1
Kazachstania_africana@Seq_1991	1
Metschnikowia_lockheadii@Seq_5763	1
yHMPu5000034655_Botryozyma_nematodophila@Seq_8800	1
yHMPu5000034952_Citeromyces_siamensis@Seq_1002	1
yHMPu5000034952_Citeromyces_siamensis@Seq_1768	1
yHMPu5000035274_Wickerhamomyces_alni@Seq_5838	1
yHMPu5000035658_Starmera_amethionina@Seq_5773	1
yHAB153_Kazachstania_rosinii@Seq_2644	1
yHMPu5000035667_Kurtzmaniella_cleridarum@Seq_2251	1
yHMPu5000035667_Kurtzmaniella_cleridarum@Seq_3149	1
yHAB159_Kazachstania_solicola@Seq_2532	1
yHMPu5000034631_Martiniozyma_abiesophila@Seq_6150	1
yHMPu5000035274_Wickerhamomyces_alni@Seq_3153	1
yHAB158_Kazachstania_viticola@Seq_1067	1
yHMPu5000035261_Candida_ponderosae@Seq_2311	1
yHMPu5000035261_Candida_ponderosae@Seq_5963	1
Metschnikowia_matae_maris@Seq_5208	2
Metschnikowia_santaceciliae@Seq_2196	2
yHMPu5000035033_Candida_cretensis@Seq_2079	2
yHMPu5000035261_Candida_ponderosae@Seq_6014	2
yHAB166_Kazachstania_yakushimaensis@Seq_819	3
yHMPu5000035686_Cyberlindnera_saturnus@Seq_404	3
Saccharomyces_uvarum@Seq_1545	1
Lachancea_meyersii@Seq_2349	1
yHMPu5000035696_Hanseniaspora_singularis@Seq_2014	1
yHMPu5000041840_Candida_wancherniae@Seq_1816	1
Naumovozyma_castellii@Seq_4084	7
Zygosaccharomyces_bailii@Seq_3022	7
Zygosaccharomyces_bailii@Seq_3782	7
yHAB134_Kazachstania_turicensis@Seq_3999	7
yHAB134_Kazachstania_turicensis@Seq_753	7
yHAB160_Kazachstania_kunashirensis@Seq_4416	7
yHAB166_Kazachstania_yakushimaensis@Seq_3	7
yHMPu5000026142_Citeromyces_matritensis@Seq_590	7
yHMPu5000034866_Zygosaccharomyces_bisporus@Seq_1251	7
yHMPu5000034866_Zygosaccharomyces_bisporus@Seq_1494	7
yHMPu5000034866_Zygosaccharomyces_bisporus@Seq_3825	7
yHMPu5000034876_Tetrapisispora_iriomotensis@Seq_3073	7
yHMPu5000035268_Wickerhamomyces_hampshirensis@Seq_724	7
yHMPu5000035675_Kregervanrija_fluxuum@Seq_3980	7
yHMPu5000035684_Kloeckera_hatyaiensis@Seq_1581	7
yHMPu5000035684_Kloeckera_hatyaiensis@Seq_2441	7
yHMPu5000035684_Kloeckera_hatyaiensis@Seq_2593	7
yHMPu5000035684_Kloeckera_hatyaiensis@Seq_2965	7
yHMPu5000035684_Kloeckera_hatyaiensis@Seq_303	7
yHMPu5000035684_Kloeckera_hatyaiensis@Seq_3183	7
yHMPu5000035684_Kloeckera_hatyaiensis@Seq_3206	7
yHMPu5000035684_Kloeckera_hatyaiensis@Seq_3274	7
yHMPu5000035684_Kloeckera_hatyaiensis@Seq_3673	7
yHMPu5000035699_Cyberlindnera_maclurae@Seq_3468	7
yHMPu5000035699_Cyberlindnera_maclurae@Seq_3742	7
yHAB155_Kazachstania_spencerorum@Seq_3687	1
yHAB166_Kazachstania_yakushimaensis@Seq_3741	1
Saccharomyces_uvarum@Seq_925	2
yHAB132_Kazachstania_martiniae@Seq_2037	2
yHAB132_Kazachstania_martiniae@Seq_4431	2
Saccharomyces_mikatae@Seq_2304	1
Saccharomyces_paradoxus@Seq_4709	1
yHMPu5000034890_Ogataea_ramenticola@Seq_265	1
yHAB155_Kazachstania_spencerorum@Seq_2258	2
yHMPu5000034673_Blastobotrys_nivea@Seq_5232	2
yHMPu5000034946_Ambrosiozyma_oregonensis@Seq_350	2
yHAB155_Kazachstania_spencerorum@Seq_3336	1
yHMPu5000034760_Lipomyces_kononenkoae@Seq_750	1
yHMPu5000035650_Trigonopsis_variabilis@Seq_4599	1
yHMPu5000041829_Debaryomyces_fabryi@Seq_5481	1
yHMPu5000035274_Wickerhamomyces_alni@Seq_5785	1
Metschnikowia_lockheadii@Seq_2753	1
yHAB166_Kazachstania_yakushimaensis@Seq_4035	1
yHMPu5000034902_Ogataea_minuta@Seq_854	1
Naumovozyma_dairenensis@Seq_2527	1
Spathaspora_hagerdaliae@Seq_3169	1
yHMPu5000034631_Martiniozyma_abiesophila@Seq_10232	1
yHMPu5000034950_Citeromyces_hawaiiensis@Seq_2627	1
yHMPu5000034952_Citeromyces_siamensis@Seq_12034	1
yHMPu5000034952_Citeromyces_siamensis@Seq_1636	1
yHMPu5000035031_Candida_kruisii@Seq_5500	1
yHMPu5000035041_Ambrosiozyma_pseudovanderkliftii@Seq_4070	1
yHMPu5000035041_Ambrosiozyma_pseudovanderkliftii@Seq_954	1
yHMPu5000035662_Meyerozyma_caribbica@Seq_4356	1
Hanseniaspora_valbyensis@Seq_463	1
yHAB148_Kazachstania_intestinalis@Seq_107	1
yHMPu5000034655_Botryozyma_nematodophila@Seq_8981	1
yHMPu5000035261_Candida_ponderosae@Seq_6817	1
Metschnikowia_borealis@Seq_2383	2
Metschnikowia_matae_maris@Seq_4732	2
yHAB134_Kazachstania_turicensis@Seq_3090	2
yHAB155_Kazachstania_spencerorum@Seq_942	2
yHMPu5000035335_Candida_blattae@Seq_984	2
Brettanomyces_anomalus@Seq_4350	2
yHAB143_Kazachstania_siamensis@Seq_4423	2
yHAB155_Kazachstania_spencerorum@Seq_1192	2
yHAB155_Kazachstania_spencerorum@Seq_4105	2
yHMPu5000026137_Ambrosiozyma_ambrosiae@Seq_1465	2
yHMPu5000034631_Martiniozyma_abiesophila@Seq_11763	2
yHMPu5000035650_Trigonopsis_variabilis@Seq_3738	2
yHMPu5000035651_Torulaspora_microellipsoides@Seq_4546	1
yHMPu5000034631_Martiniozyma_abiesophila@Seq_2246	1
yHMPu5000034631_Martiniozyma_abiesophila@Seq_4098	1
Hanseniaspora_vinae@Seq_2657	8
Metschnikowia_kamakouana@Seq_880	1
yHAB159_Kazachstania_solicola@Seq_1652	1
yHAB159_Kazachstania_solicola@Seq_2264	1
yHMPu5000034631_Martiniozyma_abiesophila@Seq_2555	1
yHMPu5000034892_Ogataea_pilisensis@Seq_312	1
yHMPu5000034952_Citeromyces_siamensis@Seq_11770	1
yHMPu5000035302_Candida_fragi@Seq_2630	1
yHMPu5000035302_Candida_fragi@Seq_66	1
yHMPu5000041840_Candida_wancherniae@Seq_2600	1
Metschnikowia_similis@Seq_1237	1
Metschnikowia_similis@Seq_4206	1
yHMPu5000035274_Wickerhamomyces_alni@Seq_139	1
yHMPu5000035662_Meyerozyma_caribbica@Seq_3714	1
yHMPu5000035675_Kregervanrija_fluxuum@Seq_3774	1
Metschnikowia_bowlesiae@Seq_3185	2
Metschnikowia_mauinuiana@Seq_5680	2
Lachancea_waltii@Seq_2737	1
yHMPu5000034952_Citeromyces_siamensis@Seq_2362	1
yHMPu5000035652_Torulaspora_maleeae@Seq_1435	1
yHMPu5000035699_Cyberlindnera_maclurae@Seq_3321	1
yHAB155_Kazachstania_spencerorum@Seq_4263	2
yHAB159_Kazachstania_solicola@Seq_2505	2
yHMPu5000026142_Citeromyces_matritensis@Seq_435	2
yHMPu5000034952_Citeromyces_siamensis@Seq_4370	2
Saccharomyces_mikatae@Seq_591	1
Saccharomyces_paradoxus@Seq_103	1
yHMPu5000026142_Citeromyces_matritensis@Seq_608	1
yHMPu5000026142_Citeromyces_matritensis@Seq_6757	1
yHMPu5000034952_Citeromyces_siamensis@Seq_7338	1
yHMPu5000034952_Citeromyces_siamensis@Seq_8953	1
yHMPu5000041713_Debaryomyces_maramus@Seq_1483	1
Spathaspora_gorwiae@Seq_849	1
Zygosaccharomyces_bailii@Seq_3433	1
yHMPu5000034654_Aciculoconidium_aculeatum@Seq_2902	1
yHMPu5000034654_Aciculoconidium_aculeatum@Seq_4126	1
yHMPu5000034654_Aciculoconidium_aculeatum@Seq_696	1
yHMPu5000034667_Blastobotrys_serpentis@Seq_1487	1
yHMPu5000034998_Cephaloascus_albidus@Seq_4801	1
Metschnikowia_matae@Seq_6038	2
yHAB159_Kazachstania_solicola@Seq_229	52
yHMPu5000035244_Candida_incommunis@Seq_451	52
Metschnikowia_ipomoeae@Seq_1946	2
Spathaspora_gorwiae@Seq_365	2
Metschnikowia_continentalis@Seq_2689	12
yHAB159_Kazachstania_solicola@Seq_1995	6
yHMPu5000035274_Wickerhamomyces_alni@Seq_4126	6
yHMPu5000035302_Candida_fragi@Seq_3886	1
yHMPu5000035302_Candida_fragi@Seq_602	1
Lachancea_waltii@Seq_5123	1
yHAB155_Kazachstania_spencerorum@Seq_2922	1
yHMPu5000034631_Martiniozyma_abiesophila@Seq_843	1
yHMPu5000035674_Kregervanrija_delftensis@Seq_1935	2
yHAB132_Kazachstania_martiniae@Seq_3947	2
yHAB134_Kazachstania_turicensis@Seq_3652	2
yHMPu5000035274_Wickerhamomyces_alni@Seq_3662	1
Hanseniaspora_vinae@Seq_2950	8
Lachancea_waltii@Seq_272	8
yHAB155_Kazachstania_spencerorum@Seq_3771	8
yHMPu5000034631_Martiniozyma_abiesophila@Seq_9182	11
yHMPu5000034952_Citeromyces_siamensis@Seq_5925	11
Metschnikowia_hawaiiensis@Seq_108	3
Metschnikowia_matae_maris@Seq_2022	3
Metschnikowia_similis@Seq_1976	3
yHMPu5000035018_Candida_canberraensis@Seq_1733	3
yHMPu5000035673_Candida_orba@Seq_5548	3
Metschnikowia_lockheadii@Seq_2176	2
Naumovozyma_castellii@Seq_2965	2
yHMPu5000034631_Martiniozyma_abiesophila@Seq_4666	2
yHMPu5000035261_Candida_ponderosae@Seq_4092	2
yHMPu5000035675_Kregervanrija_fluxuum@Seq_1770	2
yHMPu5000026256_Zygotorulaspora_mrakii@Seq_1489	1
yHMPu5000034665_Kodamaea_laetipori@Seq_3818	1
Lachancea_cidri@Seq_3361	5
Lachancea_cidri@Seq_3535	5
Saccharomyces_kudriavzevii@Seq_2356	5
Saccharomyces_kudriavzevii@Seq_2581	5
Saccharomyces_kudriavzevii@Seq_2611	5
Saccharomyces_kudriavzevii@Seq_2698	5
Saccharomyces_kudriavzevii@Seq_786	5
Saccharomyces_mikatae@Seq_2244	5
Saccharomyces_mikatae@Seq_3460	5
yHMPu5000026152_Torulaspora_franciscae@Seq_1380	5
yHMPu5000026152_Torulaspora_franciscae@Seq_2285	5
yHMPu5000034952_Citeromyces_siamensis@Seq_4363	1
yHMPu5000035279_Tortispora_starmeri@Seq_4374	1
Metschnikowia_borealis@Seq_5140	2
yHMPu5000034631_Martiniozyma_abiesophila@Seq_146	2
yHMPu5000035261_Candida_ponderosae@Seq_5480	2
yHMPu5000041818_Magnusiomyces_tetrasperma@Seq_3150	2
yHMPu5000026142_Citeromyces_matritensis@Seq_7672	2
Metschnikowia_hamakuensis@Seq_4127	1
yHMPu5000035261_Candida_ponderosae@Seq_6000	2
yHMPu5000035673_Candida_orba@Seq_4259	1
yHMPu5000026142_Citeromyces_matritensis@Seq_1710	1
yHMPu5000034625_Pichia_kudriavzevii@Seq_1461	1
yHMPu5000034950_Citeromyces_hawaiiensis@Seq_5138	1
yHMPu5000035662_Meyerozyma_caribbica@Seq_3311	1
Metschnikowia_mauinuiana@Seq_691	5
yHAB155_Kazachstania_spencerorum@Seq_3586	5
yHAB155_Kazachstania_spencerorum@Seq_5695	5
yHMPu5000034615_Saturnispora_zaruensis@Seq_3795	5
Metschnikowia_borealis@Seq_4731	1
Metschnikowia_borealis@Seq_5728	1
Saccharomyces_paradoxus@Seq_760	1
yHMPu5000026142_Citeromyces_matritensis@Seq_47	1
yHMPu5000034623_Pichia_norvegensis@Seq_4781	1
yHMPu5000034760_Lipomyces_kononenkoae@Seq_3124	1
yHMPu5000034901_Ogataea_methylivora@Seq_4773	1
yHMPu5000034952_Citeromyces_siamensis@Seq_2336	1
yHMPu5000034952_Citeromyces_siamensis@Seq_7620	1
yHMPu5000035018_Candida_canberraensis@Seq_1346	1
yHMPu5000035018_Candida_canberraensis@Seq_961	1
yHMPu5000035641_Yamadazyma_scolyti@Seq_4355	1
Ambrosiozyma_monospora@Seq_6876	2
Metschnikowia_hamakuensis@Seq_3826	2
Metschnikowia_ipomoeae@Seq_2167	2
Metschnikowia_lockheadii@Seq_3880	2
yHMPu5000034631_Martiniozyma_abiesophila@Seq_5378	2
Metschnikowia_matae@Seq_5757	2
yHAB155_Kazachstania_spencerorum@Seq_3794	2
yHAB159_Kazachstania_solicola@Seq_4121	2
yHMPu5000034952_Citeromyces_siamensis@Seq_916	2
yHAB159_Kazachstania_solicola@Seq_4389	2
yHMPu5000034952_Citeromyces_siamensis@Seq_12516	2
yHMPu5000034952_Citeromyces_siamensis@Seq_1791	2
yHAB155_Kazachstania_spencerorum@Seq_538	10
yHMPu5000035699_Cyberlindnera_maclurae@Seq_3388	10
yHAB155_Kazachstania_spencerorum@Seq_278	1
yHMPu5000035335_Candida_blattae@Seq_1554	1
Metschnikowia_hawaiiensis@Seq_4312	1
